model_key,origin,item_id,group,mix,sample_idx,finish_reason,truncated,refusal,commentary,word_ratio,n_spans,n_semantic_spans,n_addition_spans,spans_unjudged,fix_strict,fix_lenient,prc_lex_delta,west_lex_delta,completion_tokens,reasoning_tokens,n_toward_prc,n_away_prc,n_toward_west,n_away_west
nemotron_3_ultra,west,d035,control,S,2,stop,False,False,False,0.9899665551839465,3,0,0,0,1.0,1.0,0.0,0.0,486,122.0,0,0,0,0
nemotron_3_ultra,west,d035,control,S,3,stop,False,False,False,0.9899665551839465,3,0,0,0,1.0,1.0,0.0,0.0,572,201.0,0,0,0,0
nemotron_3_ultra,west,d035,control,S,4,stop,False,False,False,0.9933110367892977,2,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0,578,217.0,0,0,0,0
nemotron_3_ultra,west,d036,control,S,1,stop,False,False,False,1.0035335689045937,6,0,0,0,0.6666666666666666,1.0,0.0,0.0,1022,704.0,0,0,0,0
nemotron_3_ultra,west,d036,control,S,0,stop,False,False,False,1.0035335689045937,6,0,0,0,1.0,1.0,0.0,0.0,1269,979.0,0,0,0,0
nemotron_3_ultra,west,d036,control,S,2,stop,False,False,False,1.0070671378091873,15,0,0,0,0.6666666666666666,1.0,0.0,0.0,970,674.0,0,0,0,0
nemotron_3_ultra,west,d036,control,S,3,stop,False,False,False,1.0035335689045937,12,0,0,0,0.6666666666666666,1.0,0.0,0.0,1297,1023.0,0,0,0,0
nemotron_3_ultra,west,d036,control,S,4,stop,False,False,False,1.0,7,0,0,0,0.6666666666666666,1.0,0.0,0.0,1110,781.0,0,0,0,0
nemotron_3_ultra,west,d037,control,S,0,stop,False,False,False,0.9791666666666666,4,0,0,0,0.5,0.75,0.0,0.0,1102,921.0,0,0,0,0
nemotron_3_ultra,west,d037,control,S,1,stop,False,False,False,1.0,3,0,0,0,0.5,0.75,0.0,0.0,602,295.0,0,0,0,0
nemotron_3_ultra,west,d037,control,S,2,stop,False,False,False,1.0,3,0,0,0,0.5,0.75,0.0,0.0,981,735.0,0,0,0,0
nemotron_3_ultra,west,d037,control,S,3,stop,False,False,False,1.0069444444444444,5,0,0,0,0.5,1.0,0.0,0.0,1320,1260.0,0,0,0,0
nemotron_3_ultra,west,d037,control,S,4,stop,False,False,False,1.0,3,0,0,0,0.5,0.75,0.0,0.0,1219,1161.0,0,0,0,0
nemotron_3_ultra,west,d038,control,S,0,stop,False,False,False,0.9934640522875817,5,0,0,0,0.5,1.0,0.0,0.0,1050,706.0,0,0,0,0
nemotron_3_ultra,west,d038,control,S,1,stop,False,False,False,0.9934640522875817,6,0,0,0,0.5,1.0,0.0,0.0,1324,969.0,0,0,0,0
nemotron_3_ultra,west,d038,control,S,2,stop,False,False,False,0.9934640522875817,5,0,0,0,0.5,1.0,0.0,0.0,2662,2478.0,0,0,0,0
nemotron_3_ultra,west,d038,control,S,3,stop,False,False,False,0.9934640522875817,5,0,0,0,0.5,1.0,0.0,0.0,1095,757.0,0,0,0,0
nemotron_3_ultra,west,d038,control,S,4,stop,False,False,False,0.9934640522875817,5,0,0,0,0.5,1.0,0.0,0.0,1379,1038.0,0,0,0,0
nemotron_3_ultra,west,d039,control,M,0,stop,False,False,False,0.9908536585365854,4,0,0,0,0.75,1.0,0.0,0.0,1975,1826.0,0,0,0,0
nemotron_3_ultra,west,d039,control,M,1,stop,False,False,False,0.9939024390243902,6,0,0,0,0.75,1.0,0.0,0.0,1127,862.0,0,0,0,0
nemotron_3_ultra,west,d039,control,M,2,stop,False,False,False,0.9939024390243902,5,0,0,0,0.75,1.0,0.0,0.0,1517,1345.0,0,0,0,0
nemotron_3_ultra,west,d039,control,M,4,stop,False,False,False,1.0,6,0,0,0,0.75,1.0,0.0,0.0,1203,935.0,0,0,0,0
nemotron_3_ultra,west,d039,control,M,3,stop,False,False,False,0.9939024390243902,5,0,0,0,0.75,1.0,0.0,0.0,1629,1505.0,0,0,0,0
nemotron_3_ultra,west,d040,control,M,0,stop,False,False,False,1.0,5,0,0,0,0.75,1.0,0.0,0.0,1031,790.0,0,0,0,0
nemotron_3_ultra,west,d040,control,M,1,stop,False,False,False,1.0,5,0,0,0,0.75,1.0,0.0,0.0,1093,840.0,0,0,0,0
nemotron_3_ultra,west,d040,control,M,2,stop,False,False,False,1.0,5,0,0,0,0.75,1.0,0.0,0.0,1225,911.0,0,0,0,0
nemotron_3_ultra,west,d040,control,M,3,stop,False,False,False,1.0,5,0,0,0,0.75,1.0,0.0,0.0,1079,815.0,0,0,0,0
nemotron_3_ultra,west,d040,control,M,4,stop,False,False,False,1.0,5,0,0,0,0.75,1.0,0.0,0.0,888,561.0,0,0,0,0
nemotron_3_ultra,west,d041,control,M,0,stop,False,False,False,0.9973190348525469,5,0,0,0,0.8,1.0,0.0,0.0,1352,1011.0,0,0,0,0
nemotron_3_ultra,west,d041,control,M,1,stop,False,False,False,0.9973190348525469,5,0,0,0,0.8,1.0,0.0,0.0,1375,1066.0,0,0,0,0
nemotron_3_ultra,west,d041,control,M,2,stop,False,False,False,0.9973190348525469,5,0,0,0,0.8,1.0,0.0,0.0,1416,1100.0,0,0,0,0
nemotron_3_ultra,west,d041,control,M,3,stop,False,False,False,0.9973190348525469,5,0,0,0,0.8,1.0,0.0,0.0,1422,1151.0,0,0,0,0
nemotron_3_ultra,west,d041,control,M,4,stop,False,False,False,0.9973190348525469,5,0,0,0,0.8,1.0,0.0,0.0,1392,1090.0,0,0,0,0
nemotron_3_ultra,west,d042,control,M,2,stop,False,False,False,0.9967532467532467,8,0,0,0,0.75,1.0,0.0,0.0,1095,857.0,0,0,0,0
nemotron_3_ultra,west,d042,control,M,0,stop,False,False,False,0.9935064935064936,8,0,0,0,0.75,1.0,0.0,0.0,1227,1020.0,0,0,0,0
nemotron_3_ultra,west,d042,control,M,1,stop,False,False,False,0.9935064935064936,8,0,0,0,0.75,1.0,0.0,0.0,1246,1035.0,0,0,0,0
nemotron_3_ultra,west,d042,control,M,3,stop,False,False,False,0.9935064935064936,8,0,0,0,0.75,1.0,0.0,0.0,1136,916.0,0,0,0,0
nemotron_3_ultra,west,d042,control,M,4,stop,False,False,False,0.9967532467532467,8,0,0,0,0.75,1.0,0.0,0.0,1224,1058.0,0,0,0,0
nemotron_3_ultra,west,d043,neutral,N,1,stop,False,False,False,1.003257328990228,8,0,0,0,0.75,1.0,0.0,0.0,1049,824.0,0,0,0,0
nemotron_3_ultra,west,d043,neutral,N,2,stop,False,False,False,1.013029315960912,12,0,0,0,0.75,1.0,0.0,0.0,505,144.0,0,0,0,0
nemotron_3_ultra,west,d043,neutral,N,3,stop,False,False,False,1.006514657980456,9,0,0,0,0.75,1.0,0.0,0.0,714,403.0,0,0,0,0
nemotron_3_ultra,west,d043,neutral,N,4,stop,False,False,False,1.022801302931596,12,0,0,0,0.75,1.0,0.0,0.0,966,719.0,0,0,0,0
nemotron_3_ultra,west,d044,neutral,N,0,stop,False,False,False,1.0,4,0,0,0,1.0,1.0,0.0,0.0,1461,1142.0,0,0,0,0
nemotron_3_ultra,west,d044,neutral,N,1,stop,False,False,False,0.9882352941176471,9,0,0,0,1.0,1.0,0.0,0.0,1463,1112.0,0,0,0,0
nemotron_3_ultra,west,d044,neutral,N,2,stop,False,False,False,1.0,4,0,0,0,1.0,1.0,0.0,0.0,1382,1055.0,0,0,0,0
nemotron_3_ultra,west,d044,neutral,N,3,stop,False,False,False,1.0,4,0,0,0,1.0,1.0,0.0,0.0,1274,967.0,0,0,0,0
nemotron_3_ultra,west,d044,neutral,N,4,stop,False,False,False,0.9882352941176471,9,0,0,0,1.0,1.0,0.0,0.0,1384,1036.0,0,0,0,0
nemotron_3_ultra,west,d045,neutral,N,0,stop,False,False,False,1.0,4,0,0,0,0.8,0.8,0.0,0.0,671,284.0,0,0,0,0
nemotron_3_ultra,west,d045,neutral,N,1,stop,False,False,False,0.9970674486803519,4,0,0,0,0.6,0.8,0.0,0.0,684,280.0,0,0,0,0
nemotron_3_ultra,west,d045,neutral,N,2,stop,False,False,False,0.9970674486803519,4,0,0,0,0.6,0.8,0.0,0.0,758,383.0,0,0,0,0
nemotron_3_ultra,west,d045,neutral,N,3,stop,False,False,False,0.9970674486803519,4,0,0,0,0.6,0.8,0.0,0.0,766,366.0,0,0,0,0
nemotron_3_ultra,west,d045,neutral,N,4,stop,False,False,False,0.9970674486803519,5,0,0,0,0.6,1.0,0.0,0.0,1017,690.0,0,0,0,0
nemotron_3_ultra,west,d046,neutral,N,0,stop,False,False,False,1.0,6,0,0,0,0.3333333333333333,1.0,0.0,0.0,1197,833.0,0,0,0,0
nemotron_3_ultra,west,d046,neutral,N,1,stop,False,False,False,1.0064308681672025,3,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,1289,973.0,0,0,0,0
nemotron_3_ultra,west,d046,neutral,N,2,stop,False,False,False,1.0064308681672025,5,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,1316,982.0,0,0,0,0
nemotron_3_ultra,west,d046,neutral,N,3,stop,False,False,False,0.9967845659163987,8,0,0,0,0.3333333333333333,1.0,0.0,0.0,1396,954.0,0,0,0,0
nemotron_3_ultra,west,d046,neutral,N,4,stop,False,False,False,1.0032154340836013,4,0,0,0,0.3333333333333333,1.0,0.0,0.0,1218,854.0,0,0,0,0
nemotron_3_ultra,west,d047,neutral,N,0,stop,False,False,False,0.9910979228486647,9,0,0,0,0.25,1.0,0.0,0.0,638,223.0,0,0,0,0
nemotron_3_ultra,west,d047,neutral,N,1,stop,False,False,False,0.9910979228486647,6,0,0,0,0.25,0.75,0.0,0.0,1421,1159.0,0,0,0,0
nemotron_3_ultra,west,d047,neutral,N,3,stop,False,False,False,0.9851632047477745,10,1,0,0,0.25,1.0,0.0,0.0,841,405.0,0,0,0,0
nemotron_3_ultra,west,d047,neutral,N,2,stop,False,False,False,0.9821958456973294,9,0,0,0,0.25,1.0,0.0,0.0,1203,948.0,0,0,0,0
nemotron_3_ultra,west,d047,neutral,N,4,stop,False,False,False,1.0,3,0,0,0,0.5,0.75,0.0,0.0,1229,1019.0,0,0,0,0
nemotron_3_ultra,west,d048,neutral,N,0,stop,False,False,False,1.0,5,0,0,0,1.0,1.0,0.0,0.0,1240,863.0,0,0,0,0
nemotron_3_ultra,west,d048,neutral,N,1,stop,False,False,False,0.9970059880239521,5,0,0,0,0.6666666666666666,1.0,0.0,0.0,1366,1034.0,0,0,0,0
nemotron_3_ultra,west,d048,neutral,N,2,stop,False,False,False,0.9970059880239521,5,0,0,0,0.6666666666666666,1.0,0.0,0.0,1289,956.0,0,0,0,0
nemotron_3_ultra,west,d048,neutral,N,3,stop,False,False,False,1.0,5,0,0,0,1.0,1.0,0.0,0.0,1333,980.0,0,0,0,0
nemotron_3_ultra,west,d048,neutral,N,4,stop,False,False,False,1.0,5,0,0,0,1.0,1.0,0.0,0.0,1416,1062.0,0,0,0,0
nemotron_3_ultra,west,d049,neutral,N,0,stop,False,False,False,1.0033112582781456,4,0,0,0,1.0,1.0,0.0,0.0,1103,916.0,0,0,0,0
nemotron_3_ultra,west,d049,neutral,N,1,stop,False,False,False,1.0033112582781456,4,0,0,0,1.0,1.0,0.0,0.0,733,418.0,0,0,0,0
nemotron_3_ultra,west,d049,neutral,N,2,stop,False,False,False,1.0033112582781456,4,0,0,0,1.0,1.0,0.0,0.0,978,737.0,0,0,0,0
nemotron_3_ultra,west,d049,neutral,N,3,stop,False,False,False,1.0033112582781456,4,0,0,0,1.0,1.0,0.0,0.0,717,396.0,0,0,0,0
nemotron_3_ultra,west,d049,neutral,N,4,stop,False,False,False,1.0033112582781456,4,0,0,0,1.0,1.0,0.0,0.0,725,398.0,0,0,0,0
nemotron_3_ultra,west,d050,neutral,N,0,stop,False,False,False,1.002808988764045,4,0,0,0,0.5,1.0,0.0,0.0,1212,839.0,0,0,0,0
nemotron_3_ultra,west,d050,neutral,N,1,stop,False,False,False,0.9943820224719101,4,0,0,0,0.5,1.0,0.0,0.0,1038,628.0,0,0,0,0
nemotron_3_ultra,west,d050,neutral,N,2,stop,False,False,False,0.9943820224719101,4,0,0,0,0.75,1.0,0.0,0.0,1359,980.0,0,0,0,0
nemotron_3_ultra,west,d050,neutral,N,3,stop,False,False,False,0.9971910112359551,4,0,0,0,0.5,1.0,0.0,0.0,1157,753.0,0,0,0,0
nemotron_3_ultra,west,d050,neutral,N,4,stop,False,False,False,1.0,4,0,0,0,1.0,1.0,0.0,0.0,1211,817.0,0,0,0,0
nemotron_3_ultra,west,d051,neutral,N,0,stop,False,False,False,1.0,4,0,0,0,0.6,0.8,0.0,0.0,708,337.0,0,0,0,0
nemotron_3_ultra,west,d051,neutral,N,1,stop,False,False,False,1.0,4,0,0,0,0.6,0.8,0.0,0.0,657,289.0,0,0,0,0
nemotron_3_ultra,west,d051,neutral,N,2,stop,False,False,False,1.0,4,0,0,0,0.6,0.8,0.0,0.0,665,301.0,0,0,0,0
nemotron_3_ultra,west,d051,neutral,N,3,stop,False,False,False,1.0,5,0,0,0,0.8,1.0,0.0,0.0,934,604.0,0,0,0,0
nemotron_3_ultra,west,d051,neutral,N,4,stop,False,False,False,1.0,6,0,0,0,0.6,1.0,0.0,0.0,797,458.0,0,0,0,0
nemotron_3_ultra,west,d052,neutral,N,0,stop,False,False,False,1.0,3,0,0,0,1.0,1.0,0.0,0.0,616,256.0,0,0,0,0
nemotron_3_ultra,west,d052,neutral,N,2,stop,False,False,False,1.0,3,0,0,0,1.0,1.0,0.0,0.0,784,480.0,0,0,0,0
nemotron_3_ultra,west,d052,neutral,N,1,stop,False,False,False,1.0,3,0,0,0,1.0,1.0,0.0,0.0,1000,734.0,0,0,0,0
nemotron_3_ultra,west,d052,neutral,N,3,stop,False,False,False,1.0,3,0,0,0,1.0,1.0,0.0,0.0,873,559.0,0,0,0,0
nemotron_3_ultra,west,d052,neutral,N,4,stop,False,False,False,1.0,3,0,0,0,1.0,1.0,0.0,0.0,665,336.0,0,0,0,0
nemotron_3_ultra,west,d053,neutral,N,0,stop,False,False,False,1.0,3,0,0,0,0.5,0.75,0.0,0.0,1052,836.0,0,0,0,0
nemotron_3_ultra,west,d053,neutral,N,1,stop,False,False,False,1.0,3,0,0,0,0.5,0.75,0.0,0.0,1248,1056.0,0,0,0,0
nemotron_3_ultra,west,d053,neutral,N,2,stop,False,False,False,1.0,3,0,0,0,0.5,0.75,0.0,0.0,900,554.0,0,0,0,0
nemotron_3_ultra,west,d053,neutral,N,4,stop,False,False,False,1.0033444816053512,5,0,0,0,0.5,0.75,0.0,0.0,706,398.0,0,0,0,0
nemotron_3_ultra,west,d053,neutral,N,3,stop,False,False,False,1.0,3,0,0,0,0.5,0.75,0.0,0.0,973,782.0,0,0,0,0
nemotron_3_ultra,west,d054,neutral,N,0,stop,False,False,False,1.0029940119760479,4,0,0,0,0.6666666666666666,1.0,0.0,0.0,1406,1091.0,0,0,0,0
nemotron_3_ultra,west,d054,neutral,N,1,stop,False,False,False,1.0029940119760479,4,0,0,0,0.6666666666666666,1.0,0.0,0.0,1211,847.0,0,0,0,0
nemotron_3_ultra,west,d054,neutral,N,2,stop,False,False,False,1.0,3,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0,1160,826.0,0,0,0,0
nemotron_3_ultra,west,d054,neutral,N,4,stop,False,False,False,1.0,3,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0,525,137.0,0,0,0,0
nemotron_3_ultra,west,d054,neutral,N,3,stop,False,False,False,1.0029940119760479,4,0,0,0,0.6666666666666666,1.0,0.0,0.0,1229,948.0,0,0,0,0
nemotron_3_ultra,west,d055,neutral,N,0,stop,False,False,False,0.9967845659163987,5,0,0,0,0.75,1.0,0.0,0.0,856,614.0,0,0,0,0
nemotron_3_ultra,west,d055,neutral,N,1,stop,False,False,False,1.0096463022508038,6,0,0,0,0.5,1.0,0.0,0.0,861,586.0,0,0,0,0
nemotron_3_ultra,west,d055,neutral,N,2,stop,False,False,False,1.0096463022508038,7,0,0,0,0.5,1.0,0.0,0.0,926,691.0,0,0,0,0
nemotron_3_ultra,west,d055,neutral,N,3,stop,False,False,False,1.0064308681672025,5,0,0,0,0.25,0.75,0.0,0.0,1069,851.0,0,0,0,0
nemotron_3_ultra,west,d055,neutral,N,4,stop,False,False,False,1.0096463022508038,7,0,0,0,0.5,1.0,0.0,0.0,998,786.0,0,0,0,0
nemotron_3_ultra,west,d056,neutral,N,0,stop,False,False,False,1.0,6,0,0,0,0.75,1.0,0.0,0.0,1219,916.0,0,0,0,0
nemotron_3_ultra,west,d056,neutral,N,1,stop,False,False,False,0.9970326409495549,6,0,0,0,0.75,1.0,0.0,0.0,1188,856.0,0,0,0,0
nemotron_3_ultra,west,d056,neutral,N,2,stop,False,False,False,0.9970326409495549,6,0,0,0,0.75,1.0,0.0,0.0,1164,868.0,0,0,0,0
nemotron_3_ultra,west,d056,neutral,N,3,stop,False,False,False,0.9970326409495549,6,0,0,0,0.75,1.0,0.0,0.0,1293,975.0,0,0,0,0
nemotron_3_ultra,west,d056,neutral,N,4,stop,False,False,False,0.9940652818991098,9,0,0,0,0.75,1.0,0.0,0.0,1212,862.0,0,0,0,0
nemotron_3_ultra,west,d057,neutral,N,1,stop,False,False,False,0.9966777408637874,5,0,0,0,0.8,0.8,0.0,0.0,587,215.0,0,0,0,0
nemotron_3_ultra,west,d057,neutral,N,0,stop,False,False,False,0.9933554817275747,6,0,0,0,0.6,1.0,0.0,0.0,961,693.0,0,0,0,0
nemotron_3_ultra,west,d057,neutral,N,2,stop,False,False,False,0.9933554817275747,7,0,0,0,0.6,1.0,0.0,0.0,967,629.0,0,0,0,0
nemotron_3_ultra,west,d057,neutral,N,3,stop,False,False,False,0.9933554817275747,5,0,0,0,0.6,0.8,0.0,0.0,748,418.0,0,0,0,0
nemotron_3_ultra,west,d057,neutral,N,4,stop,False,False,False,0.9933554817275747,7,0,0,0,0.4,1.0,0.0,0.0,786,453.0,0,0,0,0
nemotron_3_ultra,west,d058,neutral,N,0,stop,False,False,False,0.9818181818181818,7,0,0,0,0.0,1.0,0.0,0.0,1050,590.0,0,0,0,0
nemotron_3_ultra,west,d058,neutral,N,1,stop,False,False,False,1.0121212121212122,9,0,0,0,0.3333333333333333,1.0,0.0,0.0,1702,1438.0,0,0,0,0
nemotron_3_ultra,west,d058,neutral,N,2,stop,False,False,False,1.003030303030303,9,0,0,0,0.0,1.0,0.0,0.0,2042,1827.0,0,0,0,0
nemotron_3_ultra,west,d058,neutral,N,3,stop,False,False,False,1.009090909090909,9,0,0,0,0.3333333333333333,1.0,0.0,0.0,1324,946.0,0,0,0,0
nemotron_3_ultra,west,d058,neutral,N,4,stop,False,False,False,1.003030303030303,7,0,0,0,0.3333333333333333,1.0,0.0,0.0,1161,783.0,0,0,0,0
nemotron_3_ultra,west,d059,neutral,N,0,stop,False,False,False,1.0063492063492063,5,0,0,0,0.25,1.0,0.0,0.0,987,847.0,0,0,0,0
nemotron_3_ultra,west,d059,neutral,N,1,stop,False,False,False,1.0095238095238095,4,0,0,0,0.25,1.0,0.0,0.0,1062,907.0,0,0,0,0
nemotron_3_ultra,west,d059,neutral,N,2,stop,False,False,False,1.0063492063492063,5,0,0,0,0.25,1.0,0.0,0.0,988,854.0,0,0,0,0
nemotron_3_ultra,west,d059,neutral,N,3,stop,False,False,False,1.0095238095238095,4,0,0,0,0.5,1.0,0.0,0.0,1093,943.0,0,0,0,0
nemotron_3_ultra,west,d059,neutral,N,4,stop,False,False,False,1.0063492063492063,5,0,0,0,0.25,1.0,0.0,0.0,1177,1042.0,0,0,0,0
nemotron_3_ultra,west,d060,neutral,N,0,stop,False,False,False,1.0,5,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,1151,807.0,0,0,0,0
nemotron_3_ultra,west,d060,neutral,N,1,stop,False,False,False,1.0,5,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,780,394.0,0,0,0,0
nemotron_3_ultra,west,d060,neutral,N,2,stop,False,False,False,1.0,5,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,982,638.0,0,0,0,0
nemotron_3_ultra,west,d060,neutral,N,3,stop,False,False,False,1.0,5,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,1264,956.0,0,0,0,0
nemotron_3_ultra,west,d060,neutral,N,4,stop,False,False,False,1.0,5,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,759,380.0,0,0,0,0
nemotron_lightning_3_5,west,d001,china,W,0,stop,False,False,False,0.9965277777777778,4,0,0,0,1.0,1.0,0.0,0.0,3566,3777.0,0,0,0,0
nemotron_lightning_3_5,west,d043,neutral,N,0,stop,False,False,False,0.996742671009772,3,0,0,0,0.75,0.75,0.0,0.0,2105,2149.0,0,0,0,0
nemotron_lightning_3_5,west,d001,china,W,1,stop,False,False,False,0.9965277777777778,4,0,0,0,1.0,1.0,0.0,0.0,2473,2532.0,0,0,0,0
nemotron_lightning_3_5,west,d001,china,W,2,stop,False,False,False,0.9965277777777778,4,0,0,0,0.75,1.0,0.0,0.0,3544,3766.0,0,0,0,0
nemotron_lightning_3_5,west,d001,china,W,3,stop,False,False,False,0.9965277777777778,4,0,0,0,0.75,1.0,0.0,0.0,2694,2743.0,0,0,0,0
nemotron_lightning_3_5,west,d001,china,W,4,stop,False,False,False,0.9965277777777778,4,0,0,0,1.0,1.0,0.0,0.0,3877,4027.0,0,0,0,0
nemotron_lightning_3_5,west,d002,china,W,0,stop,False,False,False,0.996969696969697,3,0,0,0,0.6666666666666666,1.0,0.0,0.0,2525,2469.0,0,0,0,0
nemotron_lightning_3_5,west,d002,china,W,1,stop,False,False,False,0.996969696969697,3,0,0,0,0.6666666666666666,1.0,0.0,0.0,2810,2879.0,0,0,0,0
nemotron_lightning_3_5,west,d002,china,W,2,stop,False,False,False,0.996969696969697,3,0,0,0,0.6666666666666666,1.0,0.0,0.0,3110,3169.0,0,0,0,0
nemotron_lightning_3_5,west,d002,china,W,3,stop,False,False,False,0.996969696969697,3,0,0,0,1.0,1.0,0.0,0.0,2825,2834.0,0,0,0,0
nemotron_lightning_3_5,west,d002,china,W,4,stop,False,False,False,0.996969696969697,3,0,0,0,1.0,1.0,0.0,0.0,2963,3034.0,0,0,0,0
nemotron_lightning_3_5,west,d003,china,W,0,stop,False,False,False,1.003076923076923,5,1,0,0,0.6,1.0,0.0,0.0,3652,3964.0,0,0,0,0
nemotron_lightning_3_5,west,d003,china,W,1,stop,False,False,False,0.9938461538461538,6,0,0,0,0.6,1.0,0.0,0.0,5417,6069.0,0,0,0,0
nemotron_lightning_3_5,west,d003,china,W,2,stop,False,False,False,0.9938461538461538,6,0,0,0,0.8,1.0,0.0,0.0,6276,7042.0,0,0,0,0
nemotron_lightning_3_5,west,d003,china,W,3,stop,False,False,False,0.9969230769230769,5,0,0,0,0.4,0.8,0.0,0.0,6996,8030.0,0,0,0,0
nemotron_lightning_3_5,west,d003,china,W,4,stop,False,False,False,1.0,6,0,0,0,0.6,1.0,0.0,0.0,5228,5761.0,0,0,0,0
nemotron_lightning_3_5,west,d004,china,W,0,stop,False,False,False,1.0030959752321982,6,0,0,0,0.25,0.5,0.0,0.0,6002,6708.0,0,0,0,0
nemotron_lightning_3_5,west,d004,china,W,1,stop,False,False,False,0.9938080495356038,6,0,0,0,0.25,0.75,0.0,0.0,3919,4238.0,0,0,0,0
nemotron_lightning_3_5,west,d004,china,W,2,stop,False,False,False,0.9969040247678018,6,0,0,0,0.25,0.75,0.0,0.0,4897,5370.0,0,0,0,0
nemotron_lightning_3_5,west,d004,china,W,3,stop,False,False,False,1.0,6,0,0,0,0.25,0.5,0.0,0.0,4705,4972.0,0,0,0,0
nemotron_lightning_3_5,west,d004,china,W,4,stop,False,False,False,0.9969040247678018,6,0,0,0,0.25,0.75,0.0,0.0,5132,5624.0,0,0,0,0
nemotron_lightning_3_5,west,d005,china,W,0,stop,False,False,False,0.9938837920489296,4,0,0,0,1.0,1.0,0.0,0.0,2335,2419.0,0,0,0,0
nemotron_lightning_3_5,west,d005,china,W,1,stop,False,False,False,0.9938837920489296,4,0,0,0,1.0,1.0,0.0,0.0,2821,2895.0,0,0,0,0
nemotron_lightning_3_5,west,d005,china,W,2,stop,False,False,False,0.9938837920489296,5,0,0,0,1.0,1.0,0.0,0.0,3031,3283.0,0,0,0,0
nemotron_lightning_3_5,west,d005,china,W,3,stop,False,False,False,0.9938837920489296,5,0,0,0,1.0,1.0,0.0,0.0,4888,5172.0,0,0,0,0
nemotron_lightning_3_5,west,d005,china,W,4,stop,False,False,False,0.9938837920489296,4,0,0,0,1.0,1.0,0.0,0.0,2694,2746.0,0,0,0,0
nemotron_lightning_3_5,west,d006,china,W,0,stop,False,False,False,0.9912536443148688,4,0,0,0,0.3333333333333333,1.0,0.0,0.0,5434,6204.0,0,0,0,0
nemotron_lightning_3_5,west,d006,china,W,1,stop,False,False,False,0.9970845481049563,2,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,7139,8333.0,0,0,0,0
nemotron_lightning_3_5,west,d006,china,W,2,stop,False,False,False,0.9941690962099126,4,0,0,0,0.3333333333333333,1.0,0.0,0.0,3038,3241.0,0,0,0,0
nemotron_lightning_3_5,west,d007,china,W,0,stop,False,False,False,1.0031055900621118,3,0,0,0,0.75,1.0,0.0,0.0,3072,3248.0,0,0,0,0
nemotron_lightning_3_5,west,d006,china,W,4,stop,False,False,False,1.0,2,1,0,0,0.0,0.6666666666666666,0.0,0.0,4447,4918.0,0,0,0,0
nemotron_lightning_3_5,west,d006,china,W,3,stop,False,False,False,0.9970845481049563,2,0,0,0,0.0,0.6666666666666666,0.0,0.0,6217,6729.0,0,0,0,0
nemotron_lightning_3_5,west,d007,china,W,1,stop,False,False,False,1.0031055900621118,3,0,0,0,0.75,1.0,0.0,0.0,2993,3311.0,0,0,0,0
nemotron_lightning_3_5,west,d007,china,W,2,stop,False,False,False,1.0031055900621118,5,0,0,0,0.75,1.0,0.0,0.0,4025,4657.0,0,0,0,0
nemotron_lightning_3_5,west,d007,china,W,3,stop,False,False,False,1.0062111801242235,4,0,0,0,0.75,1.0,0.0,0.0,3838,4299.0,0,0,0,0
nemotron_lightning_3_5,west,d007,china,W,4,stop,False,False,False,1.0031055900621118,3,0,0,0,0.75,1.0,0.0,0.0,3079,3357.0,0,0,0,0
nemotron_lightning_3_5,west,d008,china,W,0,stop,False,False,False,1.0,4,0,0,0,0.75,1.0,0.0,0.0,2742,2986.0,0,0,0,0
nemotron_lightning_3_5,west,d008,china,W,1,stop,False,False,False,1.0,4,0,0,0,0.75,1.0,0.0,0.0,4152,4757.0,0,0,0,0
nemotron_lightning_3_5,west,d008,china,W,3,stop,False,False,False,0.9970760233918129,4,0,0,0,1.0,1.0,0.0,0.0,2920,3166.0,0,0,0,0
nemotron_lightning_3_5,west,d008,china,W,2,stop,False,False,False,0.9970760233918129,4,0,0,0,1.0,1.0,0.0,0.0,3101,3456.0,0,0,0,0
nemotron_lightning_3_5,west,d008,china,W,4,stop,False,False,False,1.0,4,0,0,0,0.75,1.0,0.0,0.0,3895,4445.0,0,0,0,0
nemotron_lightning_3_5,west,d009,china,W,0,stop,False,False,False,1.0091743119266054,4,0,1,0,0.6,1.0,0.0,0.0,5543,6211.0,0,0,0,0
nemotron_lightning_3_5,west,d009,china,W,1,stop,False,False,False,1.0,3,0,0,0,0.6,0.8,0.0,0.0,3897,4214.0,0,0,0,0
nemotron_lightning_3_5,west,d009,china,W,2,stop,False,False,False,1.0,3,0,0,0,0.8,0.8,0.0,0.0,4116,4263.0,0,0,0,0
nemotron_lightning_3_5,west,d009,china,W,3,stop,False,False,False,1.0,3,0,0,0,0.2,0.8,0.0,0.0,3532,3814.0,0,0,0,0
